node,score
6945,0.002345703711113334
2040,0.0019505851755526658
10237,0.0006301890567170151
4719,0.003581074322296689
8690,0.0007952385715714714
9575,0.0007602280684205261
8862,0.0010353105931779534
12114,0.002605781734520356
13973,0.0003200960288086426
10687,0.0001350405121536461
8225,0.011873562068620586
4317,0.00017505251575472642
6595,0.0019105731719515854
7294,0.005151545463639092
12318,0.000370111033309993
9160,0.006401920576172852
2211,0.0008802640792237672
5539,0.00014504351305391616
7613,0.000020006001800540163
15791,0.00033009902970891267
1193,0.0005951785535660699
12194,0.04466339901970591
12465,0.004946483945183555
8844,0.00035510653195958787
10889,0.004241272381714514
15743,0.014269280784235271
11422,0.030229068720616186
2684,0.000005001500450135041
10079,0.019485845753726118
12709,0.00038011403421026307
14219,0.00025507652295688707
7770,0.0010553165949784935
10816,0.029198759627888368
1943,0.0006301890567170151
12232,0.0034060218065419625
1094,0.0007152145643693108
8555,0.0011553466039811943
5208,0.0013904171251375413
8171,0.00025007502250675204
9009,0.01983595078523557
7676,0.000020006001800540163
242,0.003951185355606682
4783,0.0035160548164449336
12664,0.0009002700810243073
15034,0.049619885965789735
7599,0.0015304591377413223
7008,0.06311393418025407
2238,0.005431629488846654
12826,0.0002850855256576973
3544,0.0013354006201860558
11022,0.020651195358607582
1988,0.010773231969590878
13572,0.00025007502250675204
11206,0.0027008102430729217
13514,0.00061518455536661
5696,0.0023607082124637393
13465,0.006962088626587977
3560,0.00037511253376012804
16692,0.000005001500450135041
8445,0.00014504351305391616
11900,0.00249074722416725
194,0.0022806842052615784
1588,0.0001700510153045914
5997,0.00010003000900270081
5796,0.002820846253876163
1548,0.004041212363709113
8142,0.0007502250675202561
5589,0.12544263278983694
10664,0.002180654196258878
5962,0.00032509752925877764
9118,0.10580674202260679
12704,0.029258777633289986
3346,0.00012503751125337602
3634,0.003290987296188857
11413,0.010393117935380614
4775,0.00006501950585175553
13389,0.1119185755726718
7616,0.0002950885265579674
458,0.005161548464539362
17187,0.0031509452835850756
11028,0.01802040612183655
4959,0.00042512753826147844
16121,0.0006852055616685006
765,0.00007002100630189057
1880,0.0003200960288086426
12256,0.05778733620086026
3438,0.000005001500450135041
13416,0.00037511253376012804
12144,0.000025007502250675202
15875,0.0002950885265579674
9886,0.0003451035310593178
9603,0.0001600480144043213
10003,0.0011603481044313293
11873,0.008012403721116335
2699,0.0005151545463639092
10167,0.00020006001800540162
17497,0.000010003000900270082
9491,0.01792037611283385
14633,0.0024257277183154947
2089,0.0001600480144043213
17360,0.00001500450135040512
13956,0.00023006902070621187
8185,0.0010053015904771432
13937,0.0010503150945283585
1151,0.0023407022106631988
10818,0.0003451035310593178
7162,0.010533159947984396
9570,0.02105631689506852
15790,0.00017505251575472642
11326,0.0020206061818545565
581,0.00019005701710513153
5603,0.0010153045913774133
485,0.0018755626688006402
5147,0.00017505251575472642
9609,0.00014004201260378114
9820,0.00061518455536661
9450,0.0020506151845553666
13629,0.0013253976192857857
6946,0.0021556466940082022
3682,0.015349604881464439
7264,0.0000850255076522957
9473,0.0001600480144043213
7945,0.018095428628588577
11849,0.0031259377813344005
9563,0.02446233870161048
3796,0.00042512753826147844
14383,0.003716114834450335
10140,0.03757627288186456
12008,0.000025007502250675202
6571,0.0012903871161348405
16127,0.000020006001800540163
4540,0.00022506752025607682
3972,0.00046013804141242375
4134,0.0003951185355606682
5534,0.00003000900270081024
10701,0.00003000900270081024
10159,0.2133289986996099
8949,0.011803541062318696
17117,0.0009502850855256577
5266,0.0001700510153045914
16024,0.00031509452835850753
12869,0.00491147344203261
1971,0.0017955386615984795
1043,0.0007202160648194458
11597,0.0005101530459137741
16838,0.0008202460738221466
16370,0.0003100930279083725
14769,0.0016805041512453736
5898,0.0009702910873261979
6864,0.01906071821546464
16113,0.05437631289386816
14856,0.0023407022106631988
1062,0.003921176352905871
7242,0.0000850255076522957
16262,0.000050015004501350405
7441,0.0011903571071321397
15066,0.06633990197059118
13928,0.00013003901170351105
8791,0.0017355206561968592
11665,0.0030359107732319695
2076,0.012898869660898269
12449,0.0016755026507952386
1582,0.000010003000900270082
11940,0.00035510653195958787
14107,0.14559367810343102
4458,0.0027958387516254877
16445,0.014609382814844453
5089,0.0000850255076522957
3134,0.00004501350405121536
10053,0.0023357007102130637
4850,0.000010003000900270082
7541,0.0015104531359407822
4800,0.00013003901170351105
12845,0.0000850255076522957
17414,0.0019155746724017204
6356,0.001105331599479844
10256,0.0005651695508652596
14688,0.0010153045913774133
12900,0.022996899069720918
12847,0.02705811743523057
11380,0.0005351605481644493
5643,0.00007502250675202561
1385,0.0002200660198059418
1649,0.00020506151845553665
14416,0.10492147644293288
543,0.002180654196258878
16622,0.0008702610783234971
10233,0.10601680504151245
8056,0.0952035610683205
17531,0.0009902970891267381
12694,0.0023557067120136043
13829,0.0019555866760028007
